,label,thresh,coordinates
13130,0,0,"[90, 30, -35, -77, 0, 0, 0]"
13131,0,0,"[93, 32, -37, -79, 0, 0, 0]"
13132,0,0,"[91, 32, -34, -78, 0, 0, 0]"
13133,0,0,"[93, 30, -32, -82, 0, 0, 0]"
13134,0,0,"[90, 30, -35, -77, 0, 0, 0]"
13135,0,0,"[91, 30, -35, -78, 0, 0, 0]"
13136,0,0,"[91, 32, -34, -78, 0, 0, 0]"
13137,0,0,"[90, 30, -34, -78, 0, 0, 0]"
13138,0,0,"[91, 30, -35, -78, 0, 0, 0]"
13139,0,0,"[91, 31, -33, -79, 0, 0, 0]"
13140,0,0,"[92, 32, -34, -79, 0, 0, 0]"
13141,0,0,"[92, 32, -35, -79, -1, 0, 0]"
13142,0,0,"[93, 32, -34, -81, -1, -1, 0]"
13143,0,0,"[87, 29, -33, -75, -1, -1, 0]"
13144,0,0,"[97, 19, -50, -81, -6, 0, 0]"
13145,0,0,"[116, -63, -51, -83, -10, 17, -1]"
13146,0,0,"[131, -26, -75, -104, 0, 8, -15]"
13147,0,0,"[140, -20, -91, -104, 2, 16, -23]"
13148,0,0,"[120, 2, -80, -89, 3, 17, -27]"
13149,0,0,"[97, 24, -56, -75, 9, 13, -28]"
13150,0,0,"[85, 31, -45, -65, 13, 7, -27]"
13151,0,0,"[83, 34, -47, -60, 15, 2, -25]"
13152,0,0,"[84, 29, -45, -65, 14, 1, -27]"
13153,0,0,"[75, 37, -31, -58, 8, 1, -30]"
13154,0,0,"[58, 42, 0, -40, 8, 0, -28]"
13155,0,0,"[57, 51, 7, -24, 16, -5, -22]"
13156,0,0,"[59, 53, 6, -26, 26, -14, -18]"
13157,0,0,"[60, 52, -6, -29, 28, -19, -19]"
13158,0,0,"[67, 43, -11, -50, 18, -25, -21]"
13159,0,0,"[63, 38, 8, -49, 14, -24, -17]"
13160,0,0,"[67, 41, 16, -51, 19, -27, -11]"
13161,0,0,"[82, 37, 10, -72, 15, -27, -8]"
13162,0,0,"[96, 34, 1, -90, 7, -27, -4]"
13163,0,0,"[95, 30, 6, -90, 0, -24, 2]"
13164,0,0,"[102, 34, -2, -96, 0, -28, 11]"
13165,0,0,"[123, 9, -15, -122, 3, -30, 8]"
13166,0,0,"[128, -10, -33, -123, 5, -19, 3]"
13167,0,0,"[121, -8, -34, -116, 0, -8, 2]"
13168,0,0,"[101, 1, -17, -100, -1, -6, 6]"
13169,0,0,"[97, -1, -21, -95, 0, -10, 9]"
13170,0,0,"[110, -13, -29, -105, 0, -10, 7]"
13171,0,0,"[107, -13, -32, -101, 3, -5, 2]"
13172,0,0,"[99, -9, -30, -94, 2, 0, 0]"
13173,0,0,"[100, -6, -31, -95, 0, -1, 2]"
13174,0,0,"[103, -3, -30, -98, 0, -3, 3]"
13175,0,0,"[107, -5, -33, -102, 2, -2, 1]"
13176,0,0,"[104, -3, -37, -97, 2, 0, 0]"
13177,0,0,"[100, 0, -40, -92, 0, 2, 1]"
13178,0,0,"[91, 1, -36, -84, 1, 2, 1]"
13179,0,0,"[91, -2, -41, -81, 2, 3, 1]"
13180,0,0,"[93, -3, -46, -81, 2, 4, 1]"
13181,0,0,"[90, -2, -44, -79, 1, 4, 2]"
13182,0,0,"[85, -1, -39, -76, 2, 4, 2]"
13183,0,0,"[85, 0, -39, -75, 2, 2, 2]"
13184,0,0,"[89, -2, -40, -79, 2, 1, 2]"
13185,0,0,"[88, -1, -40, -78, 2, 2, 2]"
13186,0,0,"[89, -2, -41, -79, 1, 1, 2]"
13187,0,0,"[88, -2, -40, -78, 2, 1, 2]"
13188,0,0,"[92, -1, -45, -80, 2, 1, 2]"
13189,0,0,"[93, 0, -48, -80, 0, 1, 2]"
13190,0,0,"[92, 0, -48, -79, 0, 1, 2]"
13191,0,0,"[92, -2, -48, -78, 0, 1, 2]"
13192,0,0,"[91, -2, -49, -77, 1, 0, 1]"
13193,0,0,"[91, -3, -49, -77, 0, 1, 0]"
13194,0,0,"[90, 0, -47, -77, 0, 1, 0]"
13195,0,0,"[89, 0, -46, -76, 0, 0, 0]"
13196,0,0,"[88, 0, -44, -76, 0, 0, 0]"
13197,0,0,"[86, -3, -41, -76, 0, -1, 0]"
13198,0,0,"[90, -1, -44, -79, 0, 0, 0]"
13199,0,0,"[90, -1, -43, -79, 0, 0, 0]"
13200,0,0,"[89, 0, -43, -78, 0, 0, 0]"
13201,0,0,"[91, 0, -46, -78, 0, -1, 1]"
13202,0,0,"[91, -2, -46, -79, 0, 0, 1]"
13203,0,0,"[87, -2, -43, -76, 0, 0, 1]"
13204,0,0,"[87, -1, -43, -76, 1, -1, 1]"
13205,0,0,"[91, -2, -47, -78, 1, -1, 1]"
13206,0,0,"[91, -4, -47, -78, 0, -1, 1]"
13207,0,0,"[93, -5, -47, -80, 0, 0, 1]"
13208,0,0,"[95, -6, -51, -80, 0, 0, 1]"
13209,0,0,"[90, -6, -48, -76, 0, 0, 0]"
13210,0,0,"[89, -5, -47, -76, 0, 0, 0]"
13211,0,0,"[88, -6, -45, -75, 0, 0, 0]"
13212,0,0,"[90, -6, -46, -77, -1, 0, 0]"
13213,0,0,"[89, -4, -45, -77, -1, 0, 0]"
13214,0,0,"[91, -5, -45, -79, 0, 0, 0]"
13215,0,0,"[92, -6, -46, -79, 0, 0, 0]"
13216,0,0,"[90, -6, -45, -78, 0, 0, 0]"
13217,0,0,"[89, -6, -45, -76, 0, 0, 0]"
13218,0,0,"[89, -6, -45, -77, 0, 0, 0]"
13219,0,0,"[90, -5, -46, -77, 0, 0, 0]"
13220,0,0,"[89, -7, -45, -77, -1, 0, 0]"
13221,0,0,"[87, -5, -43, -76, 0, 0, 0]"
13222,0,0,"[90, -7, -44, -78, -1, 0, 0]"
13223,0,0,"[86, -5, -41, -76, 0, 0, 0]"
13224,0,0,"[89, -7, -43, -78, 0, -1, 0]"
13225,0,0,"[88, -6, -43, -76, 0, -1, 1]"
13226,0,0,"[92, -10, -48, -78, -1, -1, 0]"
13227,0,0,"[93, -11, -45, -81, -1, 0, 0]"
13228,0,0,"[88, -6, -42, -77, 0, 0, 0]"
13229,0,0,"[90, -9, -45, -78, 0, -1, 0]"
13230,0,0,"[90, -11, -44, -78, -1, 0, 0]"
13231,0,0,"[88, -8, -41, -78, 0, 0, 0]"
13232,0,0,"[90, -8, -42, -79, 0, 0, 0]"
13233,0,0,"[90, -9, -43, -79, 0, 0, 0]"
13234,0,0,"[90, -9, -43, -78, 0, 0, 0]"
13235,0,0,"[89, -9, -42, -78, 0, 0, 0]"
13236,0,0,"[89, -9, -42, -78, 0, 0, 0]"
13237,0,0,"[89, -7, -42, -78, 0, 0, 0]"
13238,0,0,"[92, -11, -45, -79, 0, 0, 0]"
13239,0,0,"[88, -8, -42, -77, 0, 0, 0]"
13240,0,0,"[89, -8, -44, -77, 0, 0, 0]"
13241,0,0,"[90, -10, -44, -78, 0, 0, 0]"
13242,0,0,"[89, -7, -42, -78, 0, 0, 0]"
13243,0,0,"[93, -12, -45, -80, 0, 0, 0]"
13244,0,0,"[89, -8, -42, -78, 0, 0, 0]"
13245,0,0,"[90, -9, -42, -79, 0, 0, 0]"
13246,0,0,"[88, -9, -42, -77, 0, 0, 0]"
13247,0,0,"[90, -11, -43, -78, 0, 0, 0]"
13248,0,0,"[89, -9, -43, -77, 0, 0, 0]"
13249,0,0,"[90, -11, -44, -78, 0, 0, 0]"
13250,0,0,"[89, -9, -42, -78, 0, 0, 0]"
13251,0,0,"[87, -9, -42, -76, 0, 0, 0]"
13252,0,0,"[91, -10, -45, -78, 0, 0, 0]"
13253,0,0,"[88, -8, -43, -76, 0, 0, 0]"
13254,0,0,"[89, -9, -44, -77, 0, 0, 0]"
13255,0,0,"[91, -9, -44, -79, 0, 0, 0]"
13256,0,0,"[88, -9, -42, -77, 0, 0, 0]"
13257,0,0,"[89, -9, -42, -78, 0, 0, 0]"
13258,0,0,"[90, -9, -43, -78, 0, 0, 0]"
13259,0,0,"[89, -9, -44, -77, 0, 0, 0]"
13260,0,0,"[89, -9, -43, -77, 0, 0, 0]"
13261,0,0,"[89, -9, -43, -77, 0, 0, 0]"
13262,0,0,"[90, -10, -43, -79, 0, 0, 0]"
13263,0,0,"[90, -10, -43, -78, 0, 0, 0]"
13264,0,0,"[89, -9, -43, -77, 0, 0, 0]"
13265,0,0,"[91, -10, -45, -78, 0, 0, 0]"
13266,0,0,"[90, -10, -45, -77, 0, 0, 0]"
13267,0,0,"[89, -9, -43, -77, 0, 0, 0]"
13268,0,0,"[89, -10, -43, -77, 0, 0, 0]"
13269,0,0,"[89, -9, -42, -78, 0, 0, 0]"
13270,0,0,"[91, -11, -44, -79, 0, 0, 0]"
13271,0,0,"[89, -9, -43, -77, 0, 0, 0]"
13272,0,0,"[89, -10, -43, -77, 0, 0, 0]"
13273,0,0,"[88, -9, -42, -77, 0, 0, 0]"
13274,0,0,"[90, -11, -44, -78, 0, 0, 0]"
13275,0,0,"[91, -10, -44, -79, 0, 0, 0]"
13276,0,0,"[89, -10, -43, -77, 0, 0, 0]"
13277,0,0,"[88, -9, -42, -77, 0, 0, 0]"
13278,0,0,"[89, -11, -43, -77, 0, 0, 0]"
13279,0,0,"[89, -10, -43, -77, 0, 0, 0]"
13280,0,0,"[90, -11, -44, -78, 0, 0, 0]"
13281,0,0,"[90, -10, -43, -78, 0, 0, 0]"
13282,0,0,"[90, -11, -44, -78, 0, 0, 0]"
13283,0,0,"[89, -10, -44, -77, 0, 0, 0]"
13284,0,0,"[89, -10, -43, -77, 0, 0, 0]"
13285,0,0,"[87, -10, -42, -76, 0, 0, 0]"
13286,0,0,"[89, -10, -44, -77, 0, 0, 0]"
13287,0,0,"[89, -10, -43, -77, 0, 0, 0]"
13288,0,0,"[91, -12, -44, -79, 0, 0, 0]"
13289,0,0,"[90, -11, -43, -78, 0, 0, 0]"
13290,0,0,"[89, -11, -43, -77, 0, 0, 0]"
13291,0,0,"[90, -11, -43, -78, -1, 0, 0]"
13292,0,0,"[89, -10, -41, -78, -1, 0, 0]"
13293,0,0,"[88, -10, -41, -77, -1, 0, 1]"
13294,0,0,"[88, -9, -40, -78, -1, 0, 2]"
13295,0,0,"[86, -8, -39, -76, -1, 0, 3]"
13296,0,0,"[85, -10, -38, -75, -1, 0, 3]"
13297,0,0,"[85, -9, -40, -75, 0, -1, 4]"
13298,0,0,"[88, -11, -44, -75, -1, -1, 4]"
13299,0,0,"[86, -12, -42, -74, -3, -2, 4]"
13300,0,0,"[86, -14, -40, -75, -3, -3, 4]"
13301,0,0,"[90, -18, -38, -80, -4, -3, 4]"
13302,0,0,"[92, -18, -37, -82, -3, -2, 3]"
13303,0,0,"[94, -20, -33, -86, -1, -1, 3]"
13304,0,0,"[96, -13, -36, -88, 0, -1, 3]"
13305,0,0,"[90, -18, -36, -80, -1, 0, 3]"
13306,0,0,"[86, -18, -33, -77, -1, 0, 2]"
13307,0,0,"[88, -21, -36, -78, -1, -1, 2]"
13308,0,0,"[90, -18, -36, -81, -2, -1, 3]"
13309,0,0,"[87, -16, -37, -77, -1, -2, 2]"
13310,0,0,"[93, -23, -37, -82, -1, -1, 2]"
13311,0,0,"[92, -19, -35, -83, -4, 0, 2]"
13312,0,0,"[90, -21, -31, -82, -6, 0, 2]"
13313,0,0,"[87, -27, -20, -80, -7, 0, 3]"
13314,0,0,"[81, -25, -18, -75, -6, -1, 3]"
13315,0,0,"[79, -25, -19, -73, -3, -2, 3]"
13316,0,0,"[84, -26, -27, -75, -1, -3, 3]"
13317,0,0,"[97, -27, -43, -83, -2, -2, 2]"
13318,0,0,"[98, -28, -41, -84, -5, 0, 0]"
13319,0,0,"[98, -28, -34, -87, -5, 0, -1]"
13320,0,0,"[93, -28, -24, -85, -3, 0, -2]"
13321,0,0,"[85, -25, -21, -79, -1, 0, -2]"
13322,0,0,"[87, -28, -23, -79, -2, 0, -1]"
13323,0,0,"[87, -25, -20, -81, -3, 0, -1]"
13324,0,0,"[93, -27, -22, -86, -2, 0, -1]"
13325,0,0,"[105, -29, -29, -97, -3, 0, -1]"
13326,0,0,"[118, -35, -31, -108, -7, 0, -2]"
13327,0,0,"[142, -40, -29, -133, -8, 1, -5]"
13328,0,0,"[168, -44, -35, -158, -4, 5, -8]"
13329,0,0,"[209, -44, -47, -199, -1, 2, -8]"
13330,0,0,"[244, -55, -52, -232, -1, 0, -11]"
13331,0,0,"[254, -67, -33, -243, 3, 14, -14]"
13332,0,0,"[248, -75, -35, -234, 2, 37, -13]"
13333,0,0,"[194, -62, -24, -182, -2, 40, -10]"
13334,0,0,"[166, -85, -19, -141, -5, 43, -13]"
13335,0,0,"[222, -136, 153, 86, -43, -43, -43]"
13336,0,0,"[272, -21, 38, -269, -41, -43, -31]"
13337,0,0,"[168, -57, 40, -153, 20, 39, 5]"
13338,0,0,"[96, -89, 14, -32, 6, 42, 11]"
13339,0,0,"[74, 10, 33, -65, 2, 26, 1]"
13340,0,0,"[140, 64, 3, -124, 2, 2, -7]"
13341,0,0,"[107, 16, 22, -104, 3, -4, -5]"
13342,0,0,"[101, 18, 11, -99, 1, 5, -2]"
13343,0,0,"[82, 13, 9, -80, 1, 11, -1]"
13344,0,0,"[73, 10, 3, -72, 0, 8, -1]"
13345,0,0,"[76, 9, -1, -75, 0, 3, 0]"
13346,0,0,"[75, 9, -2, -74, 1, 0, 1]"
13347,0,0,"[75, 7, 0, -75, 3, 0, 1]"
13348,0,0,"[77, 6, 1, -77, 3, 0, 1]"
13349,0,0,"[86, 5, 2, -86, 0, 0, 0]"
13350,0,0,"[91, 6, 0, -91, -3, 0, 0]"
13351,0,0,"[90, 9, 2, -90, -4, 0, 0]"
13352,0,0,"[90, 8, 2, -90, -2, -1, 0]"
13353,0,0,"[96, 7, 1, -96, -1, 0, 0]"
13354,0,0,"[95, 10, 3, -94, -1, 0, 0]"
13355,0,0,"[93, 12, 4, -92, -1, 0, 0]"
13356,0,0,"[90, 11, 4, -89, -1, 0, 0]"
13357,0,0,"[84, 9, 2, -83, -1, 0, 0]"
13358,0,0,"[84, 9, 0, -84, -1, 0, 0]"
13359,0,0,"[84, 9, 0, -84, 0, 1, 0]"
13360,0,0,"[86, 12, 0, -85, 1, 2, 0]"
13361,0,0,"[89, 12, 0, -88, 4, 2, 0]"
13362,0,0,"[87, 11, 0, -86, 6, 1, 1]"
13363,0,0,"[87, 10, -6, -86, 7, 0, 1]"
13364,0,0,"[89, 7, -14, -88, 8, 1, 1]"
13365,0,0,"[71, -6, -6, -70, 5, 2, 0]"
13366,0,0,"[87, 49, 61, 37, 7, -4, -2]"
13367,0,0,"[20, 20, -2, 0, 6, -5, -1]"
13368,0,0,"[15, 15, 0, 0, 5, -13, 0]"
13369,0,0,"[6, 3, 5, 0, 1, -16, 3]"
13370,0,0,"[17, -4, 16, -5, 0, -16, 3]"
13371,0,0,"[37, -15, 8, -33, -1, -19, 3]"
13372,0,0,"[85, -37, -10, -76, -6, -20, 4]"
13373,0,0,"[116, -43, -5, -108, -16, -18, 2]"
13374,4,0,"[150, -33, -4, -146, -16, -25, 0]"
13375,4,0,"[235, -71, -7, -224, -12, -28, 0]"
13376,4,0,"[303, -82, -16, -291, -4, -19, -2]"
13377,4,0,"[337, -93, -10, -324, 0, -3, -1]"
13378,4,0,"[327, -74, -8, -318, 4, 14, 0]"
13379,4,0,"[306, -75, -10, -296, 8, 28, -2]"
13380,4,0,"[281, -91, -8, -266, 4, 43, -3]"
13381,4,0,"[209, -81, -1, -193, 5, 43, -3]"
13382,4,0,"[173, -113, 33, -127, 8, 43, -6]"
13383,4,0,"[163, -123, 66, -84, 21, 43, -12]"
13384,4,0,"[239, -114, 107, -181, -43, -43, -43]"
13385,4,0,"[163, -52, 30, -152, 18, 26, -3]"
13386,4,0,"[71, -42, -9, -57, 11, 10, 4]"
13387,4,0,"[21, 2, 14, -16, 3, 17, 5]"
13388,4,0,"[80, 33, 2, -73, 2, 7, -5]"
13389,4,0,"[88, 20, 10, -85, 6, -3, -4]"
13390,4,0,"[91, 13, 18, -88, 5, 3, 0]"
13391,4,0,"[86, 12, 21, -83, 0, 5, 0]"
13392,4,0,"[82, 9, 15, -80, -5, 0, 0]"
13393,4,0,"[80, 9, 11, -79, -4, -5, 1]"
13394,4,0,"[86, 8, 5, -85, 0, -5, 0]"
13395,4,0,"[93, 5, 4, -93, 3, -2, 0]"
13396,4,0,"[97, 4, 8, -97, 4, 0, 0]"
13397,4,0,"[101, 4, 10, -100, 1, 0, 0]"
13398,4,0,"[97, 4, 10, -96, -1, 0, 0]"
13399,4,0,"[91, 5, 5, -91, -3, 1, 0]"
13400,4,0,"[89, 6, 7, -89, -2, 3, 0]"
13401,4,0,"[89, 7, 8, -88, 0, 2, 0]"
13402,4,0,"[90, 6, 7, -90, 0, 0, 0]"
13403,4,0,"[90, 7, 8, -89, 1, 0, 0]"
13404,4,0,"[90, 6, 5, -90, 1, 0, 0]"
13405,4,0,"[88, 6, 5, -88, 0, 0, 0]"
13406,4,0,"[89, 5, 4, -89, 0, 1, 0]"
13407,4,0,"[89, 6, 4, -89, 0, 0, 0]"
13408,4,0,"[88, 8, 6, -87, 0, 0, 0]"
13409,4,0,"[87, 8, 5, -86, 0, 0, 0]"
13410,4,0,"[86, 8, 5, -85, 0, 0, 0]"
13411,4,0,"[84, 10, 8, -83, 2, 1, 0]"
13412,4,0,"[86, 11, 5, -85, 4, 2, 0]"
13413,4,0,"[99, 11, 0, -98, 11, 0, 2]"
13414,4,0,"[64, 42, -3, -48, 0, -3, 1]"
13415,4,0,"[71, 45, -14, -53, 8, 3, 0]"
13416,4,0,"[25, 14, -5, -20, 3, -5, 0]"
13417,4,0,"[18, 12, -1, -13, 0, -8, 2]"
13418,4,0,"[19, 4, 10, -16, -1, -7, 3]"
13419,4,0,"[35, -2, 10, -33, 0, -9, 3]"
13420,4,0,"[71, -5, 1, -71, -3, -17, 3]"
13421,4,0,"[141, -20, -18, -138, -11, -29, 5]"
13422,4,0,"[238, -58, -18, -230, -15, -28, 0]"
13423,4,0,"[337, -87, -8, -325, -7, -20, -6]"
13424,4,1,"[372, -92, -4, -360, 2, 1, -5]"
13425,0,0,"[81, -16, 21, -77, 5, 2, 11]"
13426,0,0,"[83, -5, 1, -83, -4, 6, -3]"
13427,0,0,"[94, 9, 0, -94, 0, 7, -4]"
13428,0,0,"[90, 27, 27, -81, 3, 12, -1]"
13429,0,0,"[79, 20, 25, -72, 2, 10, 0]"
13430,0,0,"[71, 15, 11, -69, 0, 2, 2]"
13431,0,0,"[66, 13, 9, -64, 0, -1, 2]"
13432,0,0,"[73, 10, 5, -72, 2, -1, 0]"
13433,0,0,"[82, 2, 3, -82, 5, -3, 0]"
13434,0,0,"[91, 1, 5, -91, 4, -4, 0]"
13435,0,0,"[99, 1, 6, -99, 1, -4, 0]"
13436,0,0,"[99, 2, 7, -99, -1, -2, 0]"
13437,0,0,"[96, 3, 7, -96, -2, 0, -1]"
13438,0,0,"[92, 10, 9, -91, -1, 2, -1]"
13439,0,0,"[92, 10, 12, -91, 0, 2, -1]"
13440,0,0,"[92, 9, 14, -90, 0, 1, 0]"
13441,0,0,"[89, 10, 12, -88, 0, 1, 0]"
13442,0,0,"[85, 11, 11, -84, 0, 0, 0]"
13443,0,0,"[82, 10, 9, -81, 1, 0, 0]"
13444,0,0,"[78, 10, 9, -77, 2, -2, 0]"
13445,0,0,"[82, 14, 8, -80, 4, -10, 2]"
13446,0,0,"[87, 0, 47, -73, 15, -14, 0]"
13447,0,0,"[65, -4, 7, -65, 2, -3, 3]"
13448,0,0,"[79, 21, 4, -76, 6, 1, 0]"
13449,0,0,"[91, 0, -5, -91, 3, 0, 0]"
13450,0,0,"[88, 3, -7, -88, 1, 4, 0]"
13451,0,0,"[85, 1, -2, -85, 2, 1, 2]"
13452,0,0,"[84, 4, -6, -84, 3, -3, 2]"
13453,0,0,"[85, 4, -8, -85, 4, -4, 1]"
13454,0,0,"[90, 3, -9, -89, 3, -3, 1]"
13455,0,0,"[97, 3, -12, -96, 2, -1, 1]"
13456,0,0,"[99, 0, -5, -99, 0, 0, -1]"
13457,1,0,"[106, -2, -1, -106, 2, 0, -2]"
13458,1,0,"[110, -6, 0, -110, 3, 3, -2]"
13459,1,0,"[108, -6, 3, -108, 4, 6, -1]"
13460,1,0,"[103, -4, 2, -103, 4, 8, 0]"
13461,1,0,"[99, 0, 2, -99, 3, 8, 1]"
13462,1,0,"[98, 2, -1, -98, 4, 9, 2]"
13463,1,0,"[97, 2, -5, -97, 5, 10, 2]"
13464,1,0,"[95, 8, -11, -94, 4, 10, 3]"
13465,1,0,"[93, 13, -15, -91, 1, 9, 3]"
13466,1,0,"[89, 19, -12, -86, 0, 8, 2]"
13467,1,0,"[91, 22, -14, -87, 1, 8, 0]"
13468,1,0,"[91, 25, -16, -86, 2, 8, 0]"
13469,1,0,"[93, 28, -18, -87, 0, 8, 0]"
13470,1,0,"[94, 31, -17, -87, 0, 8, 0]"
13471,1,0,"[94, 33, -15, -87, 0, 7, 0]"
13472,1,0,"[96, 32, -15, -89, -1, 7, 0]"
13473,1,0,"[95, 30, -14, -89, -1, 9, 0]"
13474,1,0,"[91, 33, -12, -84, 0, 10, 0]"
13475,1,0,"[87, 34, -13, -79, 0, 9, 0]"
13476,1,0,"[86, 35, -17, -77, 0, 8, 0]"
13477,1,0,"[85, 37, -16, -75, 0, 9, 0]"
13478,1,0,"[86, 41, -14, -74, 0, 8, 0]"
13479,1,0,"[90, 44, -16, -77, 0, 7, 0]"
13480,1,0,"[96, 43, -16, -84, -1, 5, 0]"
13481,1,0,"[101, 42, -16, -90, -1, 6, 0]"
13482,1,0,"[103, 44, -14, -92, -2, 7, 0]"
13483,1,0,"[108, 44, -17, -97, -4, 7, 0]"
13484,1,0,"[107, 43, -19, -96, -5, 6, 1]"
13485,1,0,"[105, 43, -16, -94, -5, 7, 1]"
13486,1,0,"[100, 42, -14, -90, -4, 9, 0]"
13487,1,0,"[92, 43, -12, -80, -3, 10, 0]"
13488,1,0,"[86, 48, -9, -71, -3, 10, 0]"
13489,1,0,"[85, 51, -7, -68, -5, 9, 1]"
13490,1,0,"[83, 53, -3, -64, -6, 6, 4]"
13491,1,0,"[83, 54, -6, -63, -6, 4, 5]"
13492,1,0,"[75, 49, -5, -57, -6, 4, 5]"
13493,1,0,"[71, 48, -5, -52, -3, 7, 5]"
13494,1,0,"[67, 50, -4, -45, 0, 10, 5]"
13495,1,0,"[65, 56, -5, -32, 2, 11, 5]"
13496,1,0,"[58, 57, 0, -10, 6, 10, 5]"
13497,1,0,"[54, 54, 3, 6, 9, 8, 8]"
13498,1,0,"[53, 48, 10, 20, 7, 8, 9]"
13499,1,0,"[61, 39, 19, 43, 7, 0, 10]"
13500,1,0,"[61, 17, 18, 56, 5, -14, 15]"
13501,1,0,"[62, -14, 23, 56, 3, -23, 20]"
13502,1,0,"[76, -29, 39, 59, 7, -26, 22]"
13503,1,0,"[121, -41, 52, 101, 12, -25, 20]"
13504,1,0,"[207, -22, 4, 206, -32, -43, 36]"
13505,1,0,"[240, -94, 103, 195, -43, -43, 38]"
13506,1,0,"[332, -219, 161, 190, -43, -43, 32]"
13507,1,1,"[1025, -580, -784, -317, 36, 27, 25]"
13508,0,0,"[200, -39, 20, -195, 4, 21, -1]"
13509,0,0,"[96, -11, 7, -95, 10, 4, -1]"
13510,0,0,"[73, -19, -30, -64, 4, -5, 0]"
13511,0,0,"[52, -17, -28, -41, -1, 0, 0]"
13512,0,0,"[89, -23, -6, -86, -1, 3, 0]"
13513,0,0,"[105, -10, 0, -105, -1, 3, 1]"
13514,0,0,"[99, -17, 6, -97, 2, 0, 0]"
13515,0,0,"[88, -24, -6, -84, 3, -1, 0]"
13516,0,0,"[81, -26, -11, -76, 1, 1, 0]"
13517,0,0,"[84, -19, -9, -81, 0, 2, 0]"
13518,0,0,"[90, -15, -1, -89, 0, 1, 0]"
13519,0,0,"[90, -16, -2, -89, 1, 0, 0]"
13520,0,0,"[91, -22, -12, -87, 0, 0, 0]"
13521,0,0,"[88, -19, -11, -85, 0, 0, 0]"
13522,0,0,"[88, -18, -8, -86, 0, 0, 0]"
13523,0,0,"[89, -17, -7, -87, 0, 0, 0]"
13524,0,0,"[89, -17, -8, -87, 0, 0, 0]"
13525,0,0,"[88, -18, -8, -86, 0, 0, 0]"
13526,4,0,"[89, -19, -9, -86, 0, 0, 0]"
13527,4,0,"[90, -19, -9, -87, 0, 0, 0]"
13528,4,0,"[89, -19, -5, -87, 0, 0, 0]"
13529,4,0,"[88, -19, -6, -86, 0, 0, 0]"
13530,4,0,"[87, -18, -8, -85, 0, 0, 0]"
13531,4,0,"[88, -17, -7, -86, 0, 0, 0]"
13532,4,0,"[88, -18, -8, -86, 0, 0, 0]"
13533,4,0,"[89, -19, -10, -86, 0, 0, 0]"
13534,4,0,"[88, -18, -10, -86, 0, 1, 0]"
13535,4,0,"[88, -17, -6, -86, 0, 1, 0]"
13536,4,0,"[88, -19, -9, -85, 2, 1, 0]"
13537,4,0,"[96, -27, -12, -91, 2, 3, 0]"
13538,4,0,"[110, -37, -11, -103, -3, 10, 2]"
13539,4,0,"[134, -20, -10, -132, -4, 15, 2]"
13540,4,0,"[128, -22, -9, -126, -2, 21, -1]"
13541,4,0,"[132, -12, -8, -131, 3, 28, -6]"
13542,4,0,"[155, 0, -19, -154, 11, 29, -14]"
13543,4,0,"[166, 20, -18, -164, 11, 30, -13]"
13544,4,0,"[144, 33, -25, -138, 19, 29, -8]"
13545,4,0,"[119, 34, -27, -111, 18, 28, -8]"
13546,4,0,"[89, 38, -20, -78, 15, 26, -9]"
13547,4,0,"[67, 43, -16, -49, 11, 22, -10]"
13548,4,0,"[44, 28, -13, -31, 8, 18, -8]"
13549,4,0,"[36, 31, -9, -15, 6, 14, -6]"
13550,4,0,"[39, 36, -15, -5, 5, 5, -7]"
13551,4,0,"[40, 34, -20, 4, 4, -3, -7]"
13552,4,0,"[42, 31, -28, 2, 1, -13, -7]"
13553,4,0,"[43, 34, -22, 14, 0, -26, -8]"
13554,4,0,"[30, 5, -27, 12, 0, -35, -10]"
13555,4,0,"[40, -13, -36, -11, -6, -32, -9]"
13556,4,0,"[37, -11, -29, -20, -10, -32, -10]"
13557,4,0,"[53, -21, -27, -41, -10, -31, -10]"
13558,4,0,"[75, -8, -27, -70, -11, -31, -9]"
13559,4,0,"[110, -14, -15, -108, -14, -30, -10]"
13560,4,0,"[113, -24, 8, -110, -9, -26, -14]"
13561,4,0,"[129, -16, 10, -128, -7, -20, -12]"
13562,4,0,"[139, -17, 8, -138, -8, -18, -9]"
13563,4,0,"[143, -19, 13, -141, -8, -18, -4]"
13564,4,0,"[150, -33, 7, -146, -5, -14, -3]"
13565,4,0,"[140, -34, 4, -136, -1, -7, -3]"
13566,4,0,"[147, -41, -7, -141, -2, -4, -2]"
13567,4,0,"[150, -35, -21, -144, -6, -3, -1]"
13568,4,0,"[179, -43, -12, -173, -4, -1, -4]"
13569,4,0,"[217, -57, -11, -209, 1, 4, -8]"
13570,4,0,"[226, -61, -12, -217, -1, 16, -6]"
13571,4,0,"[219, -44, -2, -215, -2, 18, -5]"
13572,4,0,"[228, -42, 4, -224, -1, 17, -4]"
13573,4,0,"[227, -77, -3, -213, -3, 24, -3]"
13574,4,0,"[176, -85, 3, -154, -8, 38, -2]"
13575,4,0,"[126, -84, 7, -94, -12, 43, -1]"
13576,4,1,"[1103, 727, 784, 271, -23, -43, 4]"
13577,0,0,"[68, 1, 17, -66, 1, 7, 5]"
13578,0,0,"[75, 0, 18, -73, 6, 4, 1]"
13579,0,0,"[80, 2, 19, -78, 3, 0, 1]"
13580,0,0,"[80, 7, 13, -79, 0, -4, 2]"
